ID,layer,category,size,depth,level
GO:0002468,4,biological_process,5,3,3
GO:0098989,4,biological_process,6,5,5
GO:0030835,4,biological_process,41,8,7
GO:1903010,4,biological_process,11,5,5
GO:1903436,4,biological_process,7,7,7
GO:0006933,4,biological_process,4,6,6
GO:0072520,4,biological_process,17,4,4
GO:0051593,4,biological_process,10,5,4
GO:0021603,4,biological_process,11,3,3
GO:0046813,4,biological_process,6,7,7
GO:0009130,4,biological_process,16,8,7
GO:2000035,4,biological_process,13,5,5
GO:0019627,4,biological_process,13,4,4
GO:1903691,4,biological_process,6,7,7
GO:0072277,4,biological_process,3,5,5
GO:0046295,4,biological_process,1,8,7
GO:0046826,4,biological_process,7,8,6
GO:0035630,4,biological_process,6,6,6
GO:0019227,4,biological_process,10,6,4
GO:1905279,4,biological_process,7,6,5
GO:0044743,4,biological_process,36,5,4
GO:0002733,4,biological_process,7,7,7
GO:0070266,4,biological_process,15,5,5
GO:0039535,4,biological_process,21,7,7
GO:2000741,4,biological_process,5,7,7
GO:1904880,4,biological_process,4,3,3
GO:1902565,4,biological_process,4,6,6
GO:0006475,4,biological_process,10,8,8
GO:0170036,4,biological_process,51,4,4
GO:0032226,4,biological_process,3,7,6
GO:0099010,4,biological_process,17,7,7
GO:0010886,4,biological_process,8,6,6
GO:0038160,4,biological_process,5,6,6
GO:2000683,4,biological_process,1,4,4
GO:0035384,4,biological_process,46,5,5
GO:0070922,4,biological_process,12,7,7
GO:0033153,4,biological_process,4,5,5
GO:1904031,4,biological_process,8,8,8
GO:0015740,4,biological_process,26,7,7
GO:1904261,4,biological_process,5,7,5
GO:0071284,4,biological_process,5,5,5
GO:0071651,4,biological_process,7,7,7
GO:0043144,4,biological_process,14,7,5
GO:2000489,4,biological_process,7,5,5
GO:0051156,4,biological_process,20,5,4
GO:1903971,4,biological_process,2,6,6
GO:1903451,4,biological_process,1,7,7
GO:0008211,4,biological_process,15,6,6
GO:0035441,4,biological_process,5,4,4
GO:0009066,4,biological_process,41,7,6
GO:0061620,4,biological_process,21,6,6
GO:1903935,4,biological_process,6,4,4
GO:0008300,4,biological_process,10,6,5
GO:0046839,4,biological_process,43,6,6
GO:2000061,4,biological_process,1,7,5
GO:2000410,4,biological_process,4,8,8
GO:0035860,4,biological_process,13,6,6
GO:0061718,4,biological_process,19,9,8
GO:0006405,4,biological_process,101,7,5
GO:0042574,4,biological_process,18,9,4
GO:0045915,4,biological_process,6,7,7
GO:2000643,4,biological_process,9,6,6
GO:0021986,4,biological_process,3,3,3
GO:0051503,4,biological_process,41,7,7
GO:0007035,4,biological_process,40,5,5
GO:0033600,4,biological_process,4,7,5
GO:0015812,4,biological_process,15,6,5
GO:0032471,4,biological_process,6,7,7
GO:0072498,4,biological_process,6,6,6
GO:1903726,4,biological_process,7,8,7
GO:0014042,4,biological_process,3,8,7
GO:0097694,4,biological_process,2,4,4
GO:0097178,4,biological_process,13,7,7
GO:0016074,4,biological_process,17,6,6
GO:0070305,4,biological_process,9,5,4
GO:0089718,4,biological_process,46,4,4
GO:0001794,4,biological_process,9,6,6
GO:0046060,4,biological_process,4,9,6
GO:0090402,4,biological_process,6,3,3
GO:0002024,4,biological_process,13,4,4
GO:0034309,4,biological_process,4,6,6
GO:0016554,4,biological_process,12,7,7
GO:0032536,4,biological_process,14,5,5
GO:0010903,4,biological_process,4,6,5
GO:1905938,4,biological_process,2,6,5
GO:0009996,4,biological_process,4,6,6
GO:0015865,4,biological_process,43,6,6
GO:2000672,4,biological_process,11,8,8
GO:1900152,4,biological_process,14,8,6
GO:0002681,4,biological_process,4,4,4
GO:0072347,4,biological_process,4,3,3
GO:0035359,4,biological_process,7,7,7
GO:0034091,4,biological_process,9,7,7
GO:0007168,4,biological_process,12,5,5
GO:0032438,4,biological_process,46,7,7
GO:0032836,4,biological_process,11,6,3
GO:0051469,4,biological_process,12,7,7
GO:0090129,4,biological_process,8,6,5
GO:0002037,4,biological_process,2,7,6
GO:0030886,4,biological_process,3,6,6
GO:0090032,4,biological_process,6,9,7
GO:0061764,4,biological_process,3,7,4
GO:1903072,4,biological_process,1,6,6
GO:1904864,4,biological_process,2,7,7
GO:0034379,4,biological_process,12,4,4
GO:0031958,4,biological_process,6,6,6
GO:1905031,4,biological_process,8,5,5
GO:2000473,4,biological_process,2,7,7
GO:0002501,4,biological_process,22,6,6
GO:1901842,4,biological_process,3,9,8
GO:0060164,4,biological_process,3,6,6
GO:0046597,4,biological_process,24,4,4
GO:0098597,4,biological_process,8,5,5
GO:2000394,4,biological_process,7,8,5
GO:0033590,4,biological_process,4,5,4
GO:1902001,4,biological_process,14,6,5
GO:0046323,4,biological_process,25,7,7
GO:0070193,4,biological_process,27,6,6
GO:0071812,4,biological_process,2,7,7
GO:0046958,4,biological_process,7,5,5
GO:0042940,4,biological_process,6,6,5
GO:0160162,4,biological_process,5,4,4
GO:0065003,4,biological_process,6582,5,5
GO:0016188,4,biological_process,9,6,3
GO:0072141,4,biological_process,2,4,4
GO:0097102,4,biological_process,2,6,6
GO:0035470,4,biological_process,7,7,7
GO:0046148,4,biological_process,42,4,4
GO:0060492,4,biological_process,3,6,4
GO:0009629,4,biological_process,9,3,3
GO:0009222,4,biological_process,8,6,6
GO:0002071,4,biological_process,6,6,6
GO:0140588,4,biological_process,20,5,5
GO:0045976,4,biological_process,2,7,7
GO:2000358,4,biological_process,1,8,8
GO:0071501,4,biological_process,10,4,4
GO:2000819,4,biological_process,59,6,6
GO:0014819,4,biological_process,18,8,8
GO:1904383,4,biological_process,10,4,4
GO:1905132,4,biological_process,6,8,4
GO:0019082,4,biological_process,31,2,2
GO:0009219,4,biological_process,24,6,5
GO:0016199,4,biological_process,5,5,5
GO:0042278,4,biological_process,27,6,4
GO:1903000,4,biological_process,1,6,6
GO:0072054,4,biological_process,2,3,3
GO:0003057,4,biological_process,6,4,4
GO:1900218,4,biological_process,2,6,6
GO:0009128,4,biological_process,11,8,7
GO:2000111,4,biological_process,4,8,8
GO:0097267,4,biological_process,12,5,5
GO:0045347,4,biological_process,5,8,8
GO:0000432,4,biological_process,5,8,8
GO:1903298,4,biological_process,6,8,6
GO:1900126,4,biological_process,4,9,7
GO:0002309,4,biological_process,5,6,6
GO:0048050,4,biological_process,7,6,6
GO:1904321,4,biological_process,15,5,4
GO:1901606,4,biological_process,96,7,5
GO:0071658,4,biological_process,5,6,6
GO:0060748,4,biological_process,3,3,3
GO:0150127,4,biological_process,4,5,5
GO:0009200,4,biological_process,9,7,7
GO:0120127,4,biological_process,9,4,4
GO:0006487,4,biological_process,72,6,6
GO:0045737,4,biological_process,7,9,6
GO:0036089,4,biological_process,7,7,4
GO:1905934,4,biological_process,1,6,5
GO:0046137,4,biological_process,7,7,7
GO:0060539,4,biological_process,9,6,6
GO:0045168,4,biological_process,3,4,4
GO:1904322,4,biological_process,15,6,5
GO:0071830,4,biological_process,6,3,3
GO:0002318,4,biological_process,6,5,5
GO:0061055,4,biological_process,4,3,3
GO:0002575,4,biological_process,1,5,5
GO:0140632,4,biological_process,10,6,6
GO:0006114,4,biological_process,5,7,6
GO:0010916,4,biological_process,4,6,6
GO:0021934,4,biological_process,5,5,5
GO:0051599,4,biological_process,7,4,3
GO:0002636,4,biological_process,2,8,5
GO:0010040,4,biological_process,6,5,5
GO:0110002,4,biological_process,1,9,9
GO:0014005,4,biological_process,4,6,5
GO:0031126,4,biological_process,12,6,6
GO:0060290,4,biological_process,7,4,4
GO:0010587,4,biological_process,13,7,7
GO:2000063,4,biological_process,1,8,5
GO:0007129,4,biological_process,30,4,4
GO:0006334,4,biological_process,93,7,7
GO:0003056,4,biological_process,10,8,7
GO:0045010,4,biological_process,37,6,6
GO:1902730,4,biological_process,5,9,9
GO:0061048,4,biological_process,1,6,5
GO:0032968,4,biological_process,57,11,11
GO:0035336,4,biological_process,25,6,6
GO:0000266,4,biological_process,16,6,6
GO:0072599,4,biological_process,33,7,5
GO:1905258,4,biological_process,2,7,5
GO:0033327,4,biological_process,11,4,3
GO:0032690,4,biological_process,6,7,7
GO:0002315,4,biological_process,9,7,7
GO:0098856,4,biological_process,14,5,5
GO:0035747,4,biological_process,3,5,5
GO:0072221,4,biological_process,4,7,6
GO:0051295,4,biological_process,8,5,3
GO:2000309,4,biological_process,2,7,7
GO:1902869,4,biological_process,6,6,6
GO:0071242,4,biological_process,5,5,5
GO:0061105,4,biological_process,1,6,6
GO:0048866,4,biological_process,6,4,4
GO:0071727,4,biological_process,3,8,7
GO:0007176,4,biological_process,12,8,4
GO:0036471,4,biological_process,1,6,6
GO:2000522,4,biological_process,2,7,5
GO:0051709,4,biological_process,5,5,3
GO:0033013,4,biological_process,58,3,3
GO:0043309,4,biological_process,3,7,5
GO:0065001,4,biological_process,4,3,3
GO:0031643,4,biological_process,19,6,5
GO:0051298,4,biological_process,18,3,3
GO:0070994,4,biological_process,2,4,4
GO:0035502,4,biological_process,4,4,4
GO:1904528,4,biological_process,3,6,6
GO:0097647,4,biological_process,8,5,5
GO:0051794,4,biological_process,4,5,5
GO:0072004,4,biological_process,2,5,4
GO:1903905,4,biological_process,4,8,7
GO:0060670,4,biological_process,10,4,4
GO:0003340,4,biological_process,2,8,8
GO:0010255,4,biological_process,7,6,6
GO:2000271,4,biological_process,11,7,7
GO:2000350,4,biological_process,1,6,6
GO:0072177,4,biological_process,5,5,5
GO:0031507,4,biological_process,547,8,8
GO:0072717,4,biological_process,4,5,5
GO:1902219,4,biological_process,5,8,7
GO:0002652,4,biological_process,3,7,5
GO:0018158,4,biological_process,7,6,6
GO:0019856,4,biological_process,8,5,5
GO:0039003,4,biological_process,2,5,5
GO:0060372,4,biological_process,8,5,5
GO:0055005,4,biological_process,3,6,6
GO:0032525,4,biological_process,11,5,5
GO:0003408,4,biological_process,2,3,3
GO:0060439,4,biological_process,1,4,4
GO:0060538,4,biological_process,22,5,5
GO:0033024,4,biological_process,2,6,6
GO:0010586,4,biological_process,23,6,6
GO:0035021,4,biological_process,6,8,8
GO:0050667,4,biological_process,12,6,5
GO:2000194,4,biological_process,7,5,5
GO:0042759,4,biological_process,28,7,6
GO:1905049,4,biological_process,9,7,7
GO:0032349,4,biological_process,3,8,7
GO:0044209,4,biological_process,5,8,7
GO:1901031,4,biological_process,10,6,6
GO:0051775,4,biological_process,14,2,2
GO:0044331,4,biological_process,31,4,4
GO:0019852,4,biological_process,11,7,4
GO:1905333,4,biological_process,3,6,6
GO:1902257,4,biological_process,2,7,7
GO:0097324,4,biological_process,3,6,6
GO:0000430,4,biological_process,5,10,7
GO:2000659,4,biological_process,15,6,6
GO:0034154,4,biological_process,5,7,7
GO:0032847,4,biological_process,8,4,3
GO:0035566,4,biological_process,2,5,5
GO:0050962,4,biological_process,23,5,4
GO:0035646,4,biological_process,10,5,5
GO:0034285,4,biological_process,9,5,5
GO:0099625,4,biological_process,13,6,6
GO:0048807,4,biological_process,3,4,4
GO:0071672,4,biological_process,4,8,6
GO:0035933,4,biological_process,3,6,6
GO:0033686,4,biological_process,4,7,6
GO:0006684,4,biological_process,20,7,4
GO:0060018,4,biological_process,4,5,5
GO:0097494,4,biological_process,19,5,5
GO:0006368,4,biological_process,40,8,8
GO:0038134,4,biological_process,8,8,8
GO:0072070,4,biological_process,4,6,6
GO:0060294,4,biological_process,163,5,5
GO:0000820,4,biological_process,7,7,6
GO:0051040,4,biological_process,2,6,6
GO:1904978,4,biological_process,5,6,6
GO:1990911,4,biological_process,5,3,3
GO:0006536,4,biological_process,31,8,7
GO:0002249,4,biological_process,4,3,3
GO:0007141,4,biological_process,28,5,5
GO:0019359,4,biological_process,27,6,6
GO:0070392,4,biological_process,1,5,5
GO:1905665,4,biological_process,16,9,8
GO:0038163,4,biological_process,7,5,5
GO:0046459,4,biological_process,16,6,6
GO:0036486,4,biological_process,3,8,8
GO:0098880,4,biological_process,11,7,7
GO:0070495,4,biological_process,4,7,7
GO:0046606,4,biological_process,12,8,6
GO:0021527,4,biological_process,12,6,5
GO:0071218,4,biological_process,13,5,5
GO:0070430,4,biological_process,3,9,8
GO:0009757,4,biological_process,7,5,5
GO:0051315,4,biological_process,17,4,4
GO:0002072,4,biological_process,2,5,5
GO:0060675,4,biological_process,3,8,8
GO:0021943,4,biological_process,4,4,4
GO:0008078,4,biological_process,5,5,5
GO:0060054,4,biological_process,10,7,7
GO:0086045,4,biological_process,5,7,7
GO:0046131,4,biological_process,8,7,5
GO:0046856,4,biological_process,29,8,7
GO:0021637,4,biological_process,6,4,4
GO:0021558,4,biological_process,1,5,5
GO:0015919,4,biological_process,20,5,5
GO:1902623,4,biological_process,6,6,6
GO:0031077,4,biological_process,4,7,7
GO:1901166,4,biological_process,6,7,7
GO:1903392,4,biological_process,3,6,6
GO:1902260,4,biological_process,7,8,8
GO:0014052,4,biological_process,7,7,6
GO:0072304,4,biological_process,2,7,6
GO:0044546,4,biological_process,7,7,7
GO:0010633,4,biological_process,18,7,5
GO:0009155,4,biological_process,10,6,6
GO:1904428,4,biological_process,6,10,9
GO:2001016,4,biological_process,9,6,6
GO:0090267,4,biological_process,15,9,7
GO:0032832,4,biological_process,2,10,5
GO:0060782,4,biological_process,1,6,6
GO:0072278,4,biological_process,2,4,4
GO:0042908,4,biological_process,48,4,4
GO:0007208,4,biological_process,6,5,5
GO:0061209,4,biological_process,2,4,4
GO:1905323,4,biological_process,6,7,7
GO:0009153,4,biological_process,5,7,6
GO:2001186,4,biological_process,8,9,9
GO:0030836,4,biological_process,13,8,7
GO:0006924,4,biological_process,7,8,8
GO:0010951,4,biological_process,25,7,7
GO:0010826,4,biological_process,12,7,7
GO:2001015,4,biological_process,6,6,6
GO:0072138,4,biological_process,2,5,4
GO:1904151,4,biological_process,4,8,7
GO:0044206,4,biological_process,6,8,7
GO:1904881,4,biological_process,2,4,4
GO:0043045,4,biological_process,34,7,7
GO:0070340,4,biological_process,3,7,6
GO:0031048,4,biological_process,27,10,9
GO:0007077,4,biological_process,8,7,4
GO:0035520,4,biological_process,10,10,10
GO:0000305,4,biological_process,8,5,5
GO:0009174,4,biological_process,12,9,8
GO:0090557,4,biological_process,15,7,7
GO:0061156,4,biological_process,6,6,6
GO:0070861,4,biological_process,24,7,7
GO:0060192,4,biological_process,11,6,6
GO:0007131,4,biological_process,34,9,3
GO:0060770,4,biological_process,6,7,5
GO:0042760,4,biological_process,7,7,6
GO:1905165,4,biological_process,12,8,8
GO:0042494,4,biological_process,4,6,5
GO:0051464,4,biological_process,4,9,8
GO:0001325,4,biological_process,11,6,5
GO:1905522,4,biological_process,14,7,7
GO:0072531,4,biological_process,16,5,3
GO:0090237,4,biological_process,7,7,7
GO:1901634,4,biological_process,13,6,6
GO:0001992,4,biological_process,5,5,5
GO:0051291,4,biological_process,31,7,7
GO:0050882,4,biological_process,7,4,4
GO:1904637,4,biological_process,5,6,6
GO:0060501,4,biological_process,5,7,7
GO:0002760,4,biological_process,8,7,6
GO:1904045,4,biological_process,11,8,6
GO:0009178,4,biological_process,8,9,8
GO:1990402,4,biological_process,3,5,5
GO:0014062,4,biological_process,7,6,5
GO:0071831,4,biological_process,1,4,4
GO:2000392,4,biological_process,11,8,6
GO:0032345,4,biological_process,4,8,6
GO:0019661,4,biological_process,2,7,7
GO:0007020,4,biological_process,30,4,4
GO:0150103,4,biological_process,6,6,6
GO:0071504,4,biological_process,3,5,5
GO:0046068,4,biological_process,21,6,6
GO:1903593,4,biological_process,7,6,4
GO:0006278,4,biological_process,48,7,7
GO:0048667,4,biological_process,17,4,4
GO:1901074,4,biological_process,3,7,7
GO:1903197,4,biological_process,1,8,7
GO:0070303,4,biological_process,10,7,6
GO:0009992,4,biological_process,6,4,4
GO:0006958,4,biological_process,40,4,4
GO:0003192,4,biological_process,3,5,5
GO:0002296,4,biological_process,4,8,8
GO:0045945,4,biological_process,22,10,10
GO:0007031,4,biological_process,27,5,5
GO:1900239,4,biological_process,6,4,4
GO:0043103,4,biological_process,2,7,6
GO:0046133,4,biological_process,8,8,6
GO:1903233,4,biological_process,4,8,7
GO:0009583,4,biological_process,63,5,4
GO:0009624,4,biological_process,10,3,3
GO:0097048,4,biological_process,2,6,6
GO:0060371,4,biological_process,10,5,5
GO:2000282,4,biological_process,3,7,6
GO:0086014,4,biological_process,9,7,7
GO:0032291,4,biological_process,16,4,4
GO:0097241,4,biological_process,5,5,5
GO:0060532,4,biological_process,2,5,5
GO:2000607,4,biological_process,1,7,7
GO:0010593,4,biological_process,6,8,8
GO:0009190,4,biological_process,25,8,7
GO:0006337,4,biological_process,22,7,7
GO:0010182,4,biological_process,7,4,4
GO:0051350,4,biological_process,15,5,5
GO:2001223,4,biological_process,12,7,7
GO:1990646,4,biological_process,2,6,6
GO:0140354,4,biological_process,14,5,5
GO:0050951,4,biological_process,7,5,5
GO:0015874,4,biological_process,9,6,5
GO:0042398,4,biological_process,41,4,4
GO:0009415,4,biological_process,13,4,3
GO:0140253,4,biological_process,49,2,2
GO:0009435,4,biological_process,25,7,6
GO:0031947,4,biological_process,5,8,7
GO:1990166,4,biological_process,16,7,7
GO:0007621,4,biological_process,4,4,4
GO:0006367,4,biological_process,49,8,8
GO:0009120,4,biological_process,11,6,6
GO:0003166,4,biological_process,4,8,8
GO:0070943,4,biological_process,11,5,5
GO:0003241,4,biological_process,5,4,4
GO:0006833,4,biological_process,29,5,5
GO:1903210,4,biological_process,2,6,6
GO:2000622,4,biological_process,19,7,7
GO:0051944,4,biological_process,3,7,6
GO:0010841,4,biological_process,3,6,5
GO:1990708,4,biological_process,6,6,6
GO:2000852,4,biological_process,5,8,8
GO:0046385,4,biological_process,17,5,5
GO:0044872,4,biological_process,22,5,5
GO:0140501,4,biological_process,3,9,9
GO:2000479,4,biological_process,5,8,8
GO:1903690,4,biological_process,5,7,7
GO:0006893,4,biological_process,57,5,4
GO:0005978,4,biological_process,19,7,7
GO:1901078,4,biological_process,7,7,5
GO:0120223,4,biological_process,2,4,4
GO:0001839,4,biological_process,3,5,5
GO:0060268,4,biological_process,6,6,6
GO:0061669,4,biological_process,6,5,5
GO:0009170,4,biological_process,11,8,8
GO:2000678,4,biological_process,8,6,6
GO:0006084,4,biological_process,32,5,5
GO:0019065,4,biological_process,11,7,5
GO:0015804,4,biological_process,60,5,5
GO:0034505,4,biological_process,23,5,5
GO:0032701,4,biological_process,6,6,6
GO:2000143,4,biological_process,9,10,10
GO:0032466,4,biological_process,7,7,6
GO:0051176,4,biological_process,5,6,6
GO:0032225,4,biological_process,12,6,6
GO:1904116,4,biological_process,11,5,5
GO:0030261,4,biological_process,43,6,6
GO:1902018,4,biological_process,23,8,7
GO:0060879,4,biological_process,1,5,5
GO:0038089,4,biological_process,2,7,7
GO:1904863,4,biological_process,2,6,6
GO:1905550,4,biological_process,6,6,6
GO:0003415,4,biological_process,5,4,4
GO:0006903,4,biological_process,16,2,2
